"RelativePath","TopLevelFolder","Directory","FileName","Extension","SizeBytes","SizeKiB","LastWriteTimeUtc","FileAgeDays","IsText","IsBinary","LineCount","NonEmptyLineCount","CharCount","AvgLineLength","MaxLineLength"
"app/__init__.py","app","app","__init__.py",".py","416","0.406","2026-04-04T03:01:58.4422215Z","0.04","True","False","12","8","392","32.667","81"
