"RelativePath","TopLevelFolder","Directory","FileName","Extension","SizeBytes","SizeKiB","LastWriteTimeUtc","FileAgeDays","IsText","IsBinary","LineCount","NonEmptyLineCount","CharCount","AvgLineLength","MaxLineLength"
"terraform/cloud_wiring.tf","terraform","terraform","cloud_wiring.tf",".tf","3645","3.56","2026-03-29T00:58:45.0391738Z","6.125","True","False","144","124","3357","23.312","91"
"terraform/README.md","terraform","terraform","README.md",".md","532","0.52","2026-04-01T15:28:06.1886488Z","2.522","True","False","21","15","480","22.857","80"
