"RelativePath","TopLevelFolder","Directory","FileName","Extension","SizeBytes","SizeKiB","LastWriteTimeUtc","FileAgeDays","IsText","IsBinary","LineCount","NonEmptyLineCount","CharCount","AvgLineLength","MaxLineLength"
"output/pdf/project_ai_app_summary.pdf","output","output\pdf","project_ai_app_summary.pdf",".pdf","172242","168.205","2026-04-04T03:01:58.6709133Z","0.04","False","True",,,,,
